,Student ID,student_name,gender,grade,school_name,reading_score,math_score,School ID,type,size,budget
24792,24792,Jane Anderson,F,9th,Patterson High School,61,97,10,District,4389,2887962
24793,24793,Vincent Lutz,M,12th,Patterson High School,89,86,10,District,4389,2887962
24794,24794,Diane Martinez,F,11th,Patterson High School,73,83,10,District,4389,2887962
24795,24795,Kurt Mccullough,M,10th,Patterson High School,75,87,10,District,4389,2887962
24796,24796,Troy Gardner,M,10th,Patterson High School,86,68,10,District,4389,2887962
24797,24797,Shelby Burch,F,12th,Patterson High School,56,66,10,District,4389,2887962
24798,24798,John Rivas,M,12th,Patterson High School,67,92,10,District,4389,2887962
24799,24799,Peter Robbins,M,12th,Patterson High School,89,64,10,District,4389,2887962
24800,24800,Lindsay Smith,F,9th,Patterson High School,96,88,10,District,4389,2887962
24801,24801,Benjamin Ross,M,10th,Patterson High School,87,95,10,District,4389,2887962
24802,24802,Rebecca Maynard,F,11th,Patterson High School,79,73,10,District,4389,2887962
24803,24803,Jerry Ray,M,9th,Patterson High School,85,68,10,District,4389,2887962
24804,24804,Stephanie Brown,F,12th,Patterson High School,97,90,10,District,4389,2887962
24805,24805,Brian Robertson,M,9th,Patterson High School,58,94,10,District,4389,2887962
24806,24806,Kelly Gregory,F,9th,Patterson High School,63,67,10,District,4389,2887962
24807,24807,Edward Jenkins,M,9th,Patterson High School,76,93,10,District,4389,2887962
24808,24808,Joshua Mckee,M,9th,Patterson High School,93,80,10,District,4389,2887962
24809,24809,David Garner,M,9th,Patterson High School,77,97,10,District,4389,2887962
24810,24810,David Smith,M,10th,Patterson High School,90,73,10,District,4389,2887962
24811,24811,Bradley Estrada,M,9th,Patterson High School,83,91,10,District,4389,2887962
24812,24812,Courtney Serrano,F,10th,Patterson High School,61,99,10,District,4389,2887962
24813,24813,Shirley Avery,F,9th,Patterson High School,97,67,10,District,4389,2887962
24814,24814,Michael Robinson,M,12th,Patterson High School,97,84,10,District,4389,2887962
24815,24815,Clinton Holmes,M,10th,Patterson High School,71,94,10,District,4389,2887962
24816,24816,David Jackson,M,11th,Patterson High School,93,92,10,District,4389,2887962
24817,24817,George Soto,M,10th,Patterson High School,91,88,10,District,4389,2887962
24818,24818,Tracey Williams,F,10th,Patterson High School,85,81,10,District,4389,2887962
24819,24819,Shaun Lewis,M,9th,Patterson High School,70,69,10,District,4389,2887962
24820,24820,Peter Schmidt,M,12th,Patterson High School,64,86,10,District,4389,2887962
24821,24821,Christopher Carter,M,9th,Patterson High School,64,70,10,District,4389,2887962
24822,24822,Melissa Barnes,F,11th,Patterson High School,99,79,10,District,4389,2887962
24823,24823,Steven Jones,M,9th,Patterson High School,85,97,10,District,4389,2887962
24824,24824,Lisa Morales,F,9th,Patterson High School,56,66,10,District,4389,2887962
24825,24825,Alicia Webb,F,9th,Patterson High School,99,82,10,District,4389,2887962
24826,24826,Rebecca Wolf,F,12th,Patterson High School,61,77,10,District,4389,2887962
24827,24827,Jessica Cook,F,10th,Patterson High School,73,66,10,District,4389,2887962
24828,24828,Joseph Bird,M,10th,Patterson High School,61,83,10,District,4389,2887962
24829,24829,Seth Thomas,M,10th,Patterson High School,68,66,10,District,4389,2887962
24830,24830,Ronald Santos,M,11th,Patterson High School,79,86,10,District,4389,2887962
24831,24831,Michael Charles,M,11th,Patterson High School,94,68,10,District,4389,2887962
24832,24832,Scott Turner,M,12th,Patterson High School,68,96,10,District,4389,2887962
24833,24833,Brittany Burton,F,9th,Patterson High School,72,90,10,District,4389,2887962
24834,24834,Laura Smith,F,10th,Patterson High School,62,85,10,District,4389,2887962
24835,24835,Kimberly Cantrell,F,10th,Patterson High School,62,83,10,District,4389,2887962
24836,24836,Dennis Clark,M,11th,Patterson High School,59,86,10,District,4389,2887962
24837,24837,Dennis Edwards,M,12th,Patterson High School,87,81,10,District,4389,2887962
24838,24838,Roy Tapia,M,10th,Patterson High School,90,93,10,District,4389,2887962
24839,24839,Donna Haynes,F,12th,Patterson High School,68,64,10,District,4389,2887962
24840,24840,Joshua Kirk,M,10th,Patterson High School,70,85,10,District,4389,2887962
24841,24841,Michael Santos,M,9th,Patterson High School,80,68,10,District,4389,2887962
24842,24842,Charles Perry,M,12th,Patterson High School,98,77,10,District,4389,2887962
24843,24843,Joseph Adams,M,9th,Patterson High School,86,69,10,District,4389,2887962
24844,24844,Hannah Lopez,F,12th,Patterson High School,95,68,10,District,4389,2887962
24845,24845,Tara Miller,F,9th,Patterson High School,84,72,10,District,4389,2887962
24846,24846,Deborah Williamson,F,12th,Patterson High School,58,96,10,District,4389,2887962
24847,24847,Lindsey Wallace,F,12th,Patterson High School,91,99,10,District,4389,2887962
24848,24848,Scott Horne,M,12th,Patterson High School,72,74,10,District,4389,2887962
24849,24849,Amy Butler,F,9th,Patterson High School,89,84,10,District,4389,2887962
24850,24850,Gerald Burke,M,12th,Patterson High School,88,68,10,District,4389,2887962
24851,24851,Andrew Johnston,M,9th,Patterson High School,62,84,10,District,4389,2887962
24852,24852,Eric Valencia,M,9th,Patterson High School,98,91,10,District,4389,2887962
24853,24853,Travis Schmidt,M,11th,Patterson High School,66,96,10,District,4389,2887962
24854,24854,Brian Petersen,M,11th,Patterson High School,93,88,10,District,4389,2887962
24855,24855,Peter Cline,M,10th,Patterson High School,83,76,10,District,4389,2887962
24856,24856,Edward Jackson,M,9th,Patterson High School,87,80,10,District,4389,2887962
24857,24857,Jaclyn Richardson,F,12th,Patterson High School,55,83,10,District,4389,2887962
24858,24858,Ashley Curtis,F,9th,Patterson High School,57,72,10,District,4389,2887962
24859,24859,Brittany Johnson,F,9th,Patterson High School,73,89,10,District,4389,2887962
24860,24860,Jennifer Luna,F,12th,Patterson High School,62,73,10,District,4389,2887962
24861,24861,Adrienne Allison,F,9th,Patterson High School,74,78,10,District,4389,2887962
24862,24862,Valerie Jackson,F,10th,Patterson High School,91,76,10,District,4389,2887962
24863,24863,Mariah Novak,F,10th,Patterson High School,90,72,10,District,4389,2887962
24864,24864,Jeanne Maddox,F,12th,Patterson High School,56,90,10,District,4389,2887962
24865,24865,Connie Evans,F,9th,Patterson High School,55,72,10,District,4389,2887962
24866,24866,Mr. Austin Jones,M,9th,Patterson High School,92,71,10,District,4389,2887962
24867,24867,Julia Baker,F,11th,Patterson High School,96,77,10,District,4389,2887962
24868,24868,Scott Cole,M,9th,Patterson High School,85,78,10,District,4389,2887962
24869,24869,Matthew Baker,M,12th,Patterson High School,72,72,10,District,4389,2887962
24870,24870,Alexander Sanders,M,12th,Patterson High School,62,64,10,District,4389,2887962
24871,24871,Eric Vargas,M,11th,Patterson High School,83,67,10,District,4389,2887962
24872,24872,Lisa Freeman,F,12th,Patterson High School,59,65,10,District,4389,2887962
24873,24873,Jason Henderson,M,10th,Patterson High School,77,87,10,District,4389,2887962
24874,24874,Kaitlyn Sullivan MD,F,10th,Patterson High School,81,85,10,District,4389,2887962
24875,24875,Jamie Benson,F,9th,Patterson High School,59,84,10,District,4389,2887962
24876,24876,Elizabeth Preston,F,9th,Patterson High School,92,97,10,District,4389,2887962
24877,24877,Alison Green,F,12th,Patterson High School,63,98,10,District,4389,2887962
24878,24878,Michael Cooper,M,9th,Patterson High School,63,79,10,District,4389,2887962
24879,24879,Kayla Gray,F,12th,Patterson High School,79,78,10,District,4389,2887962
24880,24880,Evan Smith,M,9th,Patterson High School,73,95,10,District,4389,2887962
24881,24881,Robert Evans,M,11th,Patterson High School,62,87,10,District,4389,2887962
24882,24882,Christopher Armstrong,M,12th,Patterson High School,77,93,10,District,4389,2887962
24883,24883,Maria Jones,F,12th,Patterson High School,86,97,10,District,4389,2887962
24884,24884,Jose Farley,M,10th,Patterson High School,75,86,10,District,4389,2887962
24885,24885,Jeffrey Wilkinson,M,9th,Patterson High School,65,90,10,District,4389,2887962
24886,24886,Randy Alexander,M,9th,Patterson High School,71,81,10,District,4389,2887962
24887,24887,Jeffrey Walsh,M,11th,Patterson High School,90,94,10,District,4389,2887962
24888,24888,Christopher Valencia,M,12th,Patterson High School,71,99,10,District,4389,2887962
24889,24889,Albert Herrera,M,10th,Patterson High School,68,99,10,District,4389,2887962
24890,24890,Shelby Yoder,F,9th,Patterson High School,92,94,10,District,4389,2887962
24891,24891,Jesse Richardson,M,11th,Patterson High School,84,75,10,District,4389,2887962
24892,24892,Jason Schwartz,M,10th,Patterson High School,91,91,10,District,4389,2887962
24893,24893,Adam Grant,M,12th,Patterson High School,97,81,10,District,4389,2887962
24894,24894,Mr. Douglas Bullock,M,10th,Patterson High School,98,90,10,District,4389,2887962
24895,24895,Anthony Wall,M,11th,Patterson High School,83,68,10,District,4389,2887962
24896,24896,Christopher Brooks,M,10th,Patterson High School,90,97,10,District,4389,2887962
24897,24897,Latoya Mcdonald,F,11th,Patterson High School,76,69,10,District,4389,2887962
24898,24898,Brian Hudson,M,11th,Patterson High School,85,99,10,District,4389,2887962
24899,24899,Robyn Cruz,F,11th,Patterson High School,74,75,10,District,4389,2887962
24900,24900,Helen Wade,F,10th,Patterson High School,59,84,10,District,4389,2887962
24901,24901,Marie Henderson,F,10th,Patterson High School,79,76,10,District,4389,2887962
24902,24902,Tina Mcmahon,F,10th,Patterson High School,75,69,10,District,4389,2887962
24903,24903,Rebecca Wright,F,10th,Patterson High School,61,75,10,District,4389,2887962
24904,24904,Robert Bradley,M,11th,Patterson High School,59,74,10,District,4389,2887962
24905,24905,Peter Ramos,M,12th,Patterson High School,64,83,10,District,4389,2887962
24906,24906,Grace Johnson,F,11th,Patterson High School,85,64,10,District,4389,2887962
24907,24907,Teresa Church,F,12th,Patterson High School,62,69,10,District,4389,2887962
24908,24908,Heather Armstrong,F,10th,Patterson High School,58,85,10,District,4389,2887962
24909,24909,Allen Lopez,M,10th,Patterson High School,69,81,10,District,4389,2887962
24910,24910,Emily Morales,F,10th,Patterson High School,83,98,10,District,4389,2887962
24911,24911,Cole Baker,M,9th,Patterson High School,98,74,10,District,4389,2887962
24912,24912,Elizabeth Cannon,F,10th,Patterson High School,59,84,10,District,4389,2887962
24913,24913,Jenna Martinez,F,10th,Patterson High School,75,88,10,District,4389,2887962
24914,24914,Amanda Pace,F,11th,Patterson High School,87,70,10,District,4389,2887962
24915,24915,Brandon Allen,M,9th,Patterson High School,91,77,10,District,4389,2887962
24916,24916,Andrew Burton,M,10th,Patterson High School,73,68,10,District,4389,2887962
24917,24917,Brenda Page,F,12th,Patterson High School,58,95,10,District,4389,2887962
24918,24918,Danielle Marshall,F,10th,Patterson High School,60,90,10,District,4389,2887962
24919,24919,David Campbell,M,9th,Patterson High School,87,85,10,District,4389,2887962
24920,24920,Samantha Nelson,F,12th,Patterson High School,73,82,10,District,4389,2887962
24921,24921,Timothy Sutton,M,12th,Patterson High School,58,66,10,District,4389,2887962
24922,24922,Rachel Owens,F,12th,Patterson High School,76,84,10,District,4389,2887962
24923,24923,Daniel Blackwell,M,11th,Patterson High School,60,80,10,District,4389,2887962
24924,24924,Natalie Brooks,F,9th,Patterson High School,70,77,10,District,4389,2887962
24925,24925,Tracy Montoya,F,12th,Patterson High School,92,93,10,District,4389,2887962
24926,24926,Hannah Peck,F,11th,Patterson High School,97,78,10,District,4389,2887962
24927,24927,Terri Wise,F,10th,Patterson High School,97,91,10,District,4389,2887962
24928,24928,Erika Rodriguez,F,11th,Patterson High School,95,66,10,District,4389,2887962
24929,24929,Manuel Conner,M,12th,Patterson High School,67,96,10,District,4389,2887962
24930,24930,Joyce Cooper,F,12th,Patterson High School,72,86,10,District,4389,2887962
24931,24931,Maureen Wilkerson,F,10th,Patterson High School,72,85,10,District,4389,2887962
24932,24932,Alex Flores,M,10th,Patterson High School,62,95,10,District,4389,2887962
24933,24933,Timothy Dodson,M,11th,Patterson High School,65,69,10,District,4389,2887962
24934,24934,Vickie Oconnor,F,12th,Patterson High School,58,67,10,District,4389,2887962
24935,24935,Fred Ford,M,11th,Patterson High School,60,78,10,District,4389,2887962
24936,24936,Kara Thomas,F,9th,Patterson High School,87,71,10,District,4389,2887962
24937,24937,Donna Gibbs,F,11th,Patterson High School,97,65,10,District,4389,2887962
24938,24938,Casey Tucker,M,9th,Patterson High School,73,75,10,District,4389,2887962
24939,24939,Gerald Rodriguez,M,9th,Patterson High School,69,92,10,District,4389,2887962
24940,24940,Theresa Mcclure,F,10th,Patterson High School,61,82,10,District,4389,2887962
24941,24941,Nicholas Hall,M,10th,Patterson High School,63,99,10,District,4389,2887962
24942,24942,Lisa Moore,F,10th,Patterson High School,81,82,10,District,4389,2887962
24943,24943,Julie Parrish,F,11th,Patterson High School,60,73,10,District,4389,2887962
24944,24944,Matthew Peterson Jr.,M,9th,Patterson High School,62,67,10,District,4389,2887962
24945,24945,Taylor Farley,F,11th,Patterson High School,67,85,10,District,4389,2887962
24946,24946,Carolyn Young,F,12th,Patterson High School,88,86,10,District,4389,2887962
24947,24947,Dennis Rosales,M,10th,Patterson High School,76,99,10,District,4389,2887962
24948,24948,Carlos Miles,M,11th,Patterson High School,87,72,10,District,4389,2887962
24949,24949,Andrew Berger,M,10th,Patterson High School,84,81,10,District,4389,2887962
24950,24950,Caroline Cook,F,12th,Patterson High School,61,89,10,District,4389,2887962
24951,24951,Belinda Williams,F,9th,Patterson High School,77,73,10,District,4389,2887962
24952,24952,Roger Newton,M,12th,Patterson High School,77,87,10,District,4389,2887962
24953,24953,Sherry Gomez,F,11th,Patterson High School,94,74,10,District,4389,2887962
24954,24954,Christopher Kemp,M,11th,Patterson High School,93,76,10,District,4389,2887962
24955,24955,Rebecca Aguilar,F,10th,Patterson High School,90,86,10,District,4389,2887962
24956,24956,Kimberly Smith,F,10th,Patterson High School,87,76,10,District,4389,2887962
24957,24957,Tammy Ryan,F,10th,Patterson High School,87,99,10,District,4389,2887962
24958,24958,Lisa Buchanan,F,11th,Patterson High School,58,67,10,District,4389,2887962
24959,24959,Matthew Stephens,M,10th,Patterson High School,83,70,10,District,4389,2887962
24960,24960,Charles Simpson,M,11th,Patterson High School,56,98,10,District,4389,2887962
24961,24961,Luis Johnson,M,11th,Patterson High School,73,80,10,District,4389,2887962
24962,24962,Ethan James,M,9th,Patterson High School,89,77,10,District,4389,2887962
24963,24963,Ms. Alejandra Martin MD,F,12th,Patterson High School,92,68,10,District,4389,2887962
24964,24964,Patricia Bates,F,12th,Patterson High School,97,76,10,District,4389,2887962
24965,24965,Danielle Stewart,F,12th,Patterson High School,71,69,10,District,4389,2887962
24966,24966,Regina Lane,F,9th,Patterson High School,72,65,10,District,4389,2887962
24967,24967,Thomas Hamilton MD,M,12th,Patterson High School,96,76,10,District,4389,2887962
24968,24968,Rachel Lynch,F,12th,Patterson High School,99,80,10,District,4389,2887962
24969,24969,Charles Martin,M,12th,Patterson High School,92,99,10,District,4389,2887962
24970,24970,Melissa Olson,F,12th,Patterson High School,90,82,10,District,4389,2887962
24971,24971,Sarah Lee,F,10th,Patterson High School,55,89,10,District,4389,2887962
24972,24972,William Werner,M,11th,Patterson High School,61,65,10,District,4389,2887962
24973,24973,Darius Mitchell,M,11th,Patterson High School,59,87,10,District,4389,2887962
24974,24974,Mr. John Carrillo,M,10th,Patterson High School,73,90,10,District,4389,2887962
24975,24975,Ashley Nelson,F,9th,Patterson High School,76,87,10,District,4389,2887962
24976,24976,Scott Levy,M,10th,Patterson High School,84,96,10,District,4389,2887962
24977,24977,Angela Dickson,F,10th,Patterson High School,61,67,10,District,4389,2887962
24978,24978,Shawn Morris,M,12th,Patterson High School,89,67,10,District,4389,2887962
24979,24979,Keith Mcdaniel,M,10th,Patterson High School,93,87,10,District,4389,2887962
24980,24980,Chris Trujillo,M,11th,Patterson High School,55,78,10,District,4389,2887962
24981,24981,Derek Howard,M,12th,Patterson High School,76,64,10,District,4389,2887962
24982,24982,Richard Snyder,M,10th,Patterson High School,61,75,10,District,4389,2887962
24983,24983,Eric Maldonado,M,11th,Patterson High School,94,85,10,District,4389,2887962
24984,24984,Laurie Moreno,F,9th,Patterson High School,89,67,10,District,4389,2887962
24985,24985,Donna Clark,F,11th,Patterson High School,79,72,10,District,4389,2887962
24986,24986,Linda Ortiz,F,10th,Patterson High School,97,78,10,District,4389,2887962
24987,24987,Kelly Sheppard,F,9th,Patterson High School,64,72,10,District,4389,2887962
24988,24988,Chelsea Trujillo,F,10th,Patterson High School,97,64,10,District,4389,2887962
24989,24989,Brett Morris,M,12th,Patterson High School,66,89,10,District,4389,2887962
24990,24990,Lisa Baker,F,12th,Patterson High School,98,74,10,District,4389,2887962
24991,24991,Ryan Peterson,M,11th,Patterson High School,82,85,10,District,4389,2887962
24992,24992,Martha Hutchinson,F,9th,Patterson High School,62,73,10,District,4389,2887962
24993,24993,Julie Brady,F,10th,Patterson High School,82,86,10,District,4389,2887962
24994,24994,Mary May,F,12th,Patterson High School,59,88,10,District,4389,2887962
24995,24995,Brittany Walsh,F,9th,Patterson High School,85,70,10,District,4389,2887962
24996,24996,Mrs. Tracy Mccormick DVM,F,10th,Patterson High School,95,81,10,District,4389,2887962
24997,24997,Cynthia Malone,F,12th,Patterson High School,81,67,10,District,4389,2887962
24998,24998,Bryan Donovan,M,9th,Patterson High School,76,89,10,District,4389,2887962
24999,24999,Jessica Clements,F,10th,Patterson High School,92,74,10,District,4389,2887962
25000,25000,Tim Hickman,M,12th,Patterson High School,93,86,10,District,4389,2887962
25001,25001,Benjamin Morris DDS,M,12th,Patterson High School,55,78,10,District,4389,2887962
25002,25002,Hannah Bell,F,9th,Patterson High School,92,90,10,District,4389,2887962
25003,25003,Elizabeth Miller,F,9th,Patterson High School,84,88,10,District,4389,2887962
25004,25004,Jennifer Day,F,10th,Patterson High School,55,88,10,District,4389,2887962
25005,25005,James Franklin,M,10th,Patterson High School,68,90,10,District,4389,2887962
25006,25006,Lynn Campbell MD,F,12th,Patterson High School,89,82,10,District,4389,2887962
25007,25007,James Richardson,M,10th,Patterson High School,72,80,10,District,4389,2887962
25008,25008,Benjamin Brady,M,12th,Patterson High School,67,83,10,District,4389,2887962
25009,25009,Ashley Fuentes,F,9th,Patterson High School,56,84,10,District,4389,2887962
25010,25010,Alison Ross,F,10th,Patterson High School,62,78,10,District,4389,2887962
25011,25011,Donald Delgado,M,9th,Patterson High School,61,83,10,District,4389,2887962
25012,25012,Michelle Herrera,F,10th,Patterson High School,59,75,10,District,4389,2887962
25013,25013,Veronica Simmons,F,9th,Patterson High School,80,97,10,District,4389,2887962
25014,25014,Tiffany Saunders,F,12th,Patterson High School,71,84,10,District,4389,2887962
25015,25015,Michael Long,M,11th,Patterson High School,84,65,10,District,4389,2887962
25016,25016,Briana Todd,F,10th,Patterson High School,57,72,10,District,4389,2887962
25017,25017,Ian Mccoy,M,12th,Patterson High School,60,97,10,District,4389,2887962
25018,25018,Gregory Gibbs,M,10th,Patterson High School,83,90,10,District,4389,2887962
25019,25019,Elizabeth Taylor,F,9th,Patterson High School,76,69,10,District,4389,2887962
25020,25020,Janice Brown,F,11th,Patterson High School,90,74,10,District,4389,2887962
25021,25021,Aaron Diaz,M,10th,Patterson High School,55,94,10,District,4389,2887962
25022,25022,Dawn Williams,F,10th,Patterson High School,84,92,10,District,4389,2887962
25023,25023,Donna Bauer,F,10th,Patterson High School,77,74,10,District,4389,2887962
25024,25024,Aaron Chaney,M,9th,Patterson High School,69,77,10,District,4389,2887962
25025,25025,Jonathan Silva Jr.,M,11th,Patterson High School,73,80,10,District,4389,2887962
25026,25026,Anthony Cook,M,9th,Patterson High School,58,66,10,District,4389,2887962
25027,25027,Mary Lopez,F,12th,Patterson High School,62,68,10,District,4389,2887962
25028,25028,Amanda Lewis,F,12th,Patterson High School,87,95,10,District,4389,2887962
25029,25029,Dawn Allen,F,10th,Patterson High School,55,67,10,District,4389,2887962
25030,25030,Justin Morales,M,11th,Patterson High School,96,73,10,District,4389,2887962
25031,25031,Kaitlyn Allen,F,9th,Patterson High School,74,82,10,District,4389,2887962
25032,25032,Stephanie Mendoza,F,9th,Patterson High School,90,91,10,District,4389,2887962
25033,25033,James Peterson,M,10th,Patterson High School,69,94,10,District,4389,2887962
25034,25034,Emma Sherman,F,10th,Patterson High School,88,75,10,District,4389,2887962
25035,25035,Kevin Ingram,M,9th,Patterson High School,97,87,10,District,4389,2887962
25036,25036,Lisa Moore,F,12th,Patterson High School,76,67,10,District,4389,2887962
25037,25037,Katherine Warner,F,12th,Patterson High School,98,82,10,District,4389,2887962
25038,25038,Jeffrey Huff,M,9th,Patterson High School,76,80,10,District,4389,2887962
25039,25039,Kevin Reed,M,11th,Patterson High School,79,81,10,District,4389,2887962
25040,25040,Mr. Eric Snyder,M,10th,Patterson High School,92,82,10,District,4389,2887962
25041,25041,Connor Parks,M,9th,Patterson High School,91,96,10,District,4389,2887962
25042,25042,Samantha Perry,F,9th,Patterson High School,56,64,10,District,4389,2887962
25043,25043,Paul Aguilar,M,10th,Patterson High School,68,99,10,District,4389,2887962
25044,25044,Maria Lee,F,12th,Patterson High School,83,67,10,District,4389,2887962
25045,25045,Julie Walker,F,9th,Patterson High School,64,66,10,District,4389,2887962
25046,25046,Jodi Cruz MD,F,11th,Patterson High School,85,81,10,District,4389,2887962
25047,25047,Misty Hart,F,9th,Patterson High School,99,88,10,District,4389,2887962
25048,25048,Kimberly Webb,F,9th,Patterson High School,91,97,10,District,4389,2887962
25049,25049,Karen Lopez,F,10th,Patterson High School,62,88,10,District,4389,2887962
25050,25050,Debra Torres,F,10th,Patterson High School,70,75,10,District,4389,2887962
25051,25051,David Martin,M,9th,Patterson High School,55,92,10,District,4389,2887962
25052,25052,Michael Garcia,M,11th,Patterson High School,59,77,10,District,4389,2887962
25053,25053,David Solomon,M,12th,Patterson High School,55,64,10,District,4389,2887962
25054,25054,Kelsey Ellis,F,12th,Patterson High School,82,98,10,District,4389,2887962
25055,25055,Juan Underwood,M,10th,Patterson High School,87,84,10,District,4389,2887962
25056,25056,Brian Jarvis,M,11th,Patterson High School,77,91,10,District,4389,2887962
25057,25057,Robert Wilson,M,10th,Patterson High School,88,95,10,District,4389,2887962
25058,25058,Harold Barnes,M,10th,Patterson High School,73,95,10,District,4389,2887962
25059,25059,Krista Johnson,F,10th,Patterson High School,60,74,10,District,4389,2887962
25060,25060,Robin Pace,F,10th,Patterson High School,62,95,10,District,4389,2887962
25061,25061,Jimmy Moore,M,10th,Patterson High School,85,93,10,District,4389,2887962
25062,25062,Martin Cameron,M,9th,Patterson High School,66,80,10,District,4389,2887962
25063,25063,Steven Mcintosh,M,10th,Patterson High School,80,90,10,District,4389,2887962
25064,25064,Elizabeth Bennett,F,12th,Patterson High School,73,64,10,District,4389,2887962
25065,25065,Audrey Jennings,F,10th,Patterson High School,82,93,10,District,4389,2887962
25066,25066,Craig Carlson,M,12th,Patterson High School,98,82,10,District,4389,2887962
25067,25067,Melanie Vasquez,F,9th,Patterson High School,57,70,10,District,4389,2887962
25068,25068,James Gray,M,9th,Patterson High School,65,92,10,District,4389,2887962
25069,25069,Douglas Pearson,M,11th,Patterson High School,69,95,10,District,4389,2887962
25070,25070,Cheryl Lee,F,9th,Patterson High School,68,66,10,District,4389,2887962
25071,25071,Garrett Arnold,M,9th,Patterson High School,81,64,10,District,4389,2887962
25072,25072,John Torres,M,9th,Patterson High School,79,85,10,District,4389,2887962
25073,25073,Joshua Sanchez,M,9th,Patterson High School,67,98,10,District,4389,2887962
25074,25074,Kimberly Schwartz,F,11th,Patterson High School,59,97,10,District,4389,2887962
25075,25075,Caitlin Gomez,F,12th,Patterson High School,72,98,10,District,4389,2887962
25076,25076,Tiffany Hall,F,9th,Patterson High School,55,64,10,District,4389,2887962
25077,25077,Barbara Ramirez,F,10th,Patterson High School,61,65,10,District,4389,2887962
25078,25078,David Peterson,M,11th,Patterson High School,80,68,10,District,4389,2887962
25079,25079,Mary Lopez,F,9th,Patterson High School,58,68,10,District,4389,2887962
25080,25080,Ms. Miranda Bennett,F,11th,Patterson High School,62,74,10,District,4389,2887962
25081,25081,Douglas Boyd,M,10th,Patterson High School,56,80,10,District,4389,2887962
25082,25082,Emily Garrett,F,11th,Patterson High School,59,65,10,District,4389,2887962
25083,25083,Jason Moreno,M,10th,Patterson High School,56,70,10,District,4389,2887962
25084,25084,Brian Knight,M,11th,Patterson High School,93,70,10,District,4389,2887962
25085,25085,David Brown,M,9th,Patterson High School,76,72,10,District,4389,2887962
25086,25086,Julia Cervantes,F,10th,Patterson High School,75,66,10,District,4389,2887962
25087,25087,Wendy Peterson,F,12th,Patterson High School,74,92,10,District,4389,2887962
25088,25088,Kristen Cuevas,F,10th,Patterson High School,62,66,10,District,4389,2887962
25089,25089,Robert Zamora,M,12th,Patterson High School,84,84,10,District,4389,2887962
25090,25090,Michael Horton,M,12th,Patterson High School,94,99,10,District,4389,2887962
25091,25091,Kyle Gray,M,12th,Patterson High School,99,80,10,District,4389,2887962
25092,25092,Michelle Patterson,F,9th,Patterson High School,69,80,10,District,4389,2887962
25093,25093,James Castillo,M,10th,Patterson High School,97,95,10,District,4389,2887962
25094,25094,Jose Thompson,M,12th,Patterson High School,98,69,10,District,4389,2887962
25095,25095,Daniel Barrett,M,10th,Patterson High School,62,78,10,District,4389,2887962
25096,25096,Brooke Haynes,F,9th,Patterson High School,66,70,10,District,4389,2887962
25097,25097,Catherine Sanchez,F,9th,Patterson High School,68,71,10,District,4389,2887962
25098,25098,Daniel Robinson,M,12th,Patterson High School,79,91,10,District,4389,2887962
25099,25099,David Roberts,M,10th,Patterson High School,65,80,10,District,4389,2887962
25100,25100,Karen Harper,F,9th,Patterson High School,57,69,10,District,4389,2887962
25101,25101,Eric Richardson,M,10th,Patterson High School,79,86,10,District,4389,2887962
25102,25102,Gene Guerrero,M,9th,Patterson High School,86,93,10,District,4389,2887962
25103,25103,Rodney Lara,M,10th,Patterson High School,67,97,10,District,4389,2887962
25104,25104,Jean Rios,F,11th,Patterson High School,70,69,10,District,4389,2887962
25105,25105,Carolyn Wood DVM,F,10th,Patterson High School,60,76,10,District,4389,2887962
25106,25106,Todd Cowan,M,12th,Patterson High School,83,83,10,District,4389,2887962
25107,25107,Adam Woods,M,9th,Patterson High School,79,97,10,District,4389,2887962
25108,25108,Jordan Yang,M,10th,Patterson High School,69,98,10,District,4389,2887962
25109,25109,Amy Thornton,F,12th,Patterson High School,88,82,10,District,4389,2887962
25110,25110,Kathleen Bolton,F,10th,Patterson High School,77,65,10,District,4389,2887962
25111,25111,Aaron Ayala,M,11th,Patterson High School,56,77,10,District,4389,2887962
25112,25112,Paul Campos,M,11th,Patterson High School,95,84,10,District,4389,2887962
25113,25113,Natalie Parker,F,10th,Patterson High School,73,88,10,District,4389,2887962
25114,25114,Kevin Thompson,M,10th,Patterson High School,69,95,10,District,4389,2887962
25115,25115,Derek Brown,M,10th,Patterson High School,66,95,10,District,4389,2887962
25116,25116,David Brooks,M,11th,Patterson High School,86,73,10,District,4389,2887962
25117,25117,Victoria Harris,F,10th,Patterson High School,91,82,10,District,4389,2887962
25118,25118,Travis Paul,M,9th,Patterson High School,97,85,10,District,4389,2887962
25119,25119,Edward Wells,M,12th,Patterson High School,61,67,10,District,4389,2887962
25120,25120,Patrick Cunningham,M,9th,Patterson High School,79,70,10,District,4389,2887962
25121,25121,Anna White,F,9th,Patterson High School,63,86,10,District,4389,2887962
25122,25122,Allen Walker,M,10th,Patterson High School,94,77,10,District,4389,2887962
25123,25123,Dustin Fisher,M,10th,Patterson High School,72,94,10,District,4389,2887962
25124,25124,Loretta White,F,12th,Patterson High School,89,72,10,District,4389,2887962
25125,25125,Sarah Barton,F,10th,Patterson High School,60,71,10,District,4389,2887962
25126,25126,Shawn Vargas,M,12th,Patterson High School,94,77,10,District,4389,2887962
25127,25127,Luis Fisher,M,11th,Patterson High School,75,77,10,District,4389,2887962
